Device_ID,Device_Category,Outbound_Packets_Sec,Avg_Packet_Size_Bytes,Unique_Dest_IPs,Device_CPU_Usage_Pct,Calculated_Botnet_Score,Threat_Classification,Is_Compromised_Label
IOT_DEV_078228,Plug_Switch,6.1,375.3,4,15.9,0,SAFE_Benign_Activity,0
IOT_DEV_078229,Smart_Camera,0.52,538.2,2,13.8,0,SAFE_Benign_Activity,0
IOT_DEV_078230,Plug_Switch,14.33,578.8,1,16.6,0,SAFE_Benign_Activity,0
IOT_DEV_078231,Smart_Camera,2.7,341.1,2,16.7,0,SAFE_Benign_Activity,0
IOT_DEV_078232,Industrial_Sensor,2.5,513.8,3,13.2,0,SAFE_Benign_Activity,0
IOT_DEV_078233,Industrial_Sensor,7.08,409.4,2,24.7,0,SAFE_Benign_Activity,0
IOT_DEV_078234,Smart_Camera,5.1,576.3,1,23,2,SAFE_Benign_Activity,0
IOT_DEV_078235,Industrial_Sensor,1.22,572.3,3,9.5,0,SAFE_Benign_Activity,0
IOT_DEV_078236,Plug_Switch,6.59,536.4,2,21.4,0,SAFE_Benign_Activity,0
IOT_DEV_078237,Smart_Camera,6.71,543.2,1,16.3,0,SAFE_Benign_Activity,0
IOT_DEV_078238,Smart_Camera,6.87,396.8,4,16.8,0,SAFE_Benign_Activity,0
IOT_DEV_078239,Plug_Switch,3.34,542,4,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_078240,Smart_Camera,2.33,473.4,4,23.9,0,SAFE_Benign_Activity,0
IOT_DEV_078241,Smart_Camera,5.99,482.1,8,10.5,0,SAFE_Benign_Activity,0
IOT_DEV_078242,Plug_Switch,3.73,405.6,4,24.6,0,SAFE_Benign_Activity,0
IOT_DEV_078243,Smart_Camera,17.5,538.7,4,14.4,0,SAFE_Benign_Activity,0
IOT_DEV_078244,Smart_Camera,5.86,368.6,2,14.6,0,SAFE_Benign_Activity,0
IOT_DEV_078245,Smart_Camera,7.79,433,1,5.2,0,SAFE_Benign_Activity,0
IOT_DEV_078246,Smart_Camera,2.3,524.9,3,18.8,0,SAFE_Benign_Activity,0
IOT_DEV_078247,Industrial_Sensor,14.68,484.5,3,12.5,0,SAFE_Benign_Activity,0
IOT_DEV_078248,Industrial_Sensor,9.03,259.2,5,8.8,0,SAFE_Benign_Activity,0
IOT_DEV_078249,Smart_Camera,4.06,547.7,2,8.5,0,SAFE_Benign_Activity,0
IOT_DEV_078250,Plug_Switch,1.2,554.2,5,7.7,0,SAFE_Benign_Activity,0
IOT_DEV_078251,Smart_Camera,1.6,347.5,3,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_078252,Smart_Camera,14.14,620.7,2,14.3,0,SAFE_Benign_Activity,0
IOT_DEV_078253,Smart_Camera,5.46,496.5,3,23.8,0,SAFE_Benign_Activity,0
IOT_DEV_078254,Smart_Camera,1.43,392.6,3,8.4,0,SAFE_Benign_Activity,0
IOT_DEV_078255,Industrial_Sensor,4.84,440.7,2,20.1,0,SAFE_Benign_Activity,0
IOT_DEV_078256,Plug_Switch,3.01,541.5,4,15.2,0,SAFE_Benign_Activity,0
IOT_DEV_078257,Plug_Switch,14.6,488.1,2,11.9,0,SAFE_Benign_Activity,0
IOT_DEV_078258,Industrial_Sensor,4.78,655.9,3,19.9,0,SAFE_Benign_Activity,0
IOT_DEV_078259,Plug_Switch,4.88,560.1,2,8.1,0,SAFE_Benign_Activity,0
IOT_DEV_078260,Plug_Switch,10.4,515.6,1,7.2,0,SAFE_Benign_Activity,0
IOT_DEV_078261,Industrial_Sensor,10.23,501.4,3,11.6,0,SAFE_Benign_Activity,0
IOT_DEV_078262,Smart_Camera,369.77,89.7,1,79.5,66.7,WARNING_Suspicious_Outbound,1
IOT_DEV_078263,Smart_Camera,8.62,513.9,3,13.9,0,SAFE_Benign_Activity,0
IOT_DEV_078264,Industrial_Sensor,0.66,589.3,2,19,0,SAFE_Benign_Activity,0
IOT_DEV_078265,Smart_Camera,10.92,350.5,5,21.7,0,SAFE_Benign_Activity,0
IOT_DEV_078266,Plug_Switch,13.17,413.6,2,10.4,0,SAFE_Benign_Activity,0
IOT_DEV_078267,Industrial_Sensor,3.42,569.6,4,16.2,0,SAFE_Benign_Activity,0
IOT_DEV_078268,Smart_Camera,11.14,572.5,2,7,0,SAFE_Benign_Activity,0
IOT_DEV_078269,Plug_Switch,5.28,471.3,3,24.9,0,SAFE_Benign_Activity,0
IOT_DEV_078270,Industrial_Sensor,7.12,640.6,2,6,0,SAFE_Benign_Activity,0
IOT_DEV_078271,Smart_Camera,2.17,596.6,3,13.9,0,SAFE_Benign_Activity,0
IOT_DEV_078272,Industrial_Sensor,1.68,496.7,5,10.3,0,SAFE_Benign_Activity,0
IOT_DEV_078273,Plug_Switch,2.83,504.4,3,14.9,0,SAFE_Benign_Activity,0
IOT_DEV_078274,Industrial_Sensor,2.13,279.8,1,6.7,0,SAFE_Benign_Activity,0
IOT_DEV_078275,Plug_Switch,5.73,389.6,2,13.3,0,SAFE_Benign_Activity,0
IOT_DEV_078276,Industrial_Sensor,1.77,694,3,22.1,0,SAFE_Benign_Activity,0
IOT_DEV_078277,Plug_Switch,6.65,406.6,2,11.9,0,SAFE_Benign_Activity,0
IOT_DEV_078278,Plug_Switch,1.3,289.9,3,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_078279,Plug_Switch,3.62,656.8,3,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_078280,Smart_Camera,13.73,512.8,1,21.9,2.3,SAFE_Benign_Activity,0
IOT_DEV_078281,Industrial_Sensor,5.01,596.8,3,9.9,0,SAFE_Benign_Activity,0
IOT_DEV_078282,Smart_Camera,4.23,625.3,2,17.8,0,SAFE_Benign_Activity,0
IOT_DEV_078283,Plug_Switch,3.92,513,6,14.6,0,SAFE_Benign_Activity,0
IOT_DEV_078284,Plug_Switch,2.15,409,3,18.3,0,SAFE_Benign_Activity,0
IOT_DEV_078285,Industrial_Sensor,6.06,358.2,4,14,0,SAFE_Benign_Activity,0
IOT_DEV_078286,Plug_Switch,8.49,452.2,3,18.4,0,SAFE_Benign_Activity,0
IOT_DEV_078287,Plug_Switch,3.33,491.8,2,14.1,0,SAFE_Benign_Activity,0
IOT_DEV_078288,Plug_Switch,1.56,421.2,5,18.3,0,SAFE_Benign_Activity,0
IOT_DEV_078289,Smart_Camera,3.1,408.6,6,13.8,0,SAFE_Benign_Activity,0
IOT_DEV_078290,Smart_Camera,4.75,481.9,5,16.6,0,SAFE_Benign_Activity,0
IOT_DEV_078291,Smart_Camera,2.56,306.7,4,21,0,SAFE_Benign_Activity,0
IOT_DEV_078292,Industrial_Sensor,3.52,434.7,3,9.5,0,SAFE_Benign_Activity,0
IOT_DEV_078293,Industrial_Sensor,2.18,537.7,1,17.9,0,SAFE_Benign_Activity,0
IOT_DEV_078294,Smart_Camera,10.19,558.2,3,15.1,0,SAFE_Benign_Activity,0
IOT_DEV_078295,Plug_Switch,3.63,557.9,4,11.3,0,SAFE_Benign_Activity,0
IOT_DEV_078296,Plug_Switch,5.44,548.7,1,22.8,1.9,SAFE_Benign_Activity,0
IOT_DEV_078297,Smart_Camera,7.72,330.5,4,20.9,0,SAFE_Benign_Activity,0
IOT_DEV_078298,Smart_Camera,1.29,572.2,9,18.3,0,SAFE_Benign_Activity,0
IOT_DEV_078299,Smart_Camera,1.07,217.7,3,22,0,SAFE_Benign_Activity,0
IOT_DEV_078300,Plug_Switch,8.45,473.2,3,22.5,0,SAFE_Benign_Activity,0
IOT_DEV_078301,Industrial_Sensor,3.29,567.8,7,17.2,0,SAFE_Benign_Activity,0
IOT_DEV_078302,Plug_Switch,11.27,499.3,2,13.6,0,SAFE_Benign_Activity,0
IOT_DEV_078303,Plug_Switch,2.8,466.5,1,17.2,0,SAFE_Benign_Activity,0
IOT_DEV_078304,Plug_Switch,8.63,557.3,3,15.8,0,SAFE_Benign_Activity,0
IOT_DEV_078305,Industrial_Sensor,1.66,394.7,2,6.7,0,SAFE_Benign_Activity,0
IOT_DEV_078306,Industrial_Sensor,8.58,606.4,4,7.9,0,SAFE_Benign_Activity,0
IOT_DEV_078307,Smart_Camera,2.42,343,5,14.5,0,SAFE_Benign_Activity,0
IOT_DEV_078308,Smart_Camera,3.43,463.2,3,24.7,0,SAFE_Benign_Activity,0
IOT_DEV_078309,Smart_Camera,6.26,658.6,3,20.1,0,SAFE_Benign_Activity,0
IOT_DEV_078310,Plug_Switch,10.62,570.1,4,10.8,0,SAFE_Benign_Activity,0
IOT_DEV_078311,Smart_Camera,10.95,496.9,6,13.6,0,SAFE_Benign_Activity,0
IOT_DEV_078312,Plug_Switch,0.82,431,4,8.9,0,SAFE_Benign_Activity,0
IOT_DEV_078313,Plug_Switch,17.03,565.7,1,16,0,SAFE_Benign_Activity,0
IOT_DEV_078314,Plug_Switch,5.5,537,3,7.5,0,SAFE_Benign_Activity,0
IOT_DEV_078315,Plug_Switch,0.82,591.5,3,15.3,0,SAFE_Benign_Activity,0
IOT_DEV_078316,Industrial_Sensor,5.15,467.5,4,7.3,0,SAFE_Benign_Activity,0
IOT_DEV_078317,Smart_Camera,4.07,515.1,3,12.1,0,SAFE_Benign_Activity,0
IOT_DEV_078318,Plug_Switch,3.31,661.8,3,19.1,0,SAFE_Benign_Activity,0
IOT_DEV_078319,Smart_Camera,1.76,432.6,3,15.4,0,SAFE_Benign_Activity,0
IOT_DEV_078320,Industrial_Sensor,13.54,349.7,3,18.9,0,SAFE_Benign_Activity,0
IOT_DEV_078321,Smart_Camera,1.98,554.5,3,16,0,SAFE_Benign_Activity,0
IOT_DEV_078322,Industrial_Sensor,3.45,427.2,2,11.2,0,SAFE_Benign_Activity,0
IOT_DEV_078323,Industrial_Sensor,16.09,521.1,4,16.5,0,SAFE_Benign_Activity,0
IOT_DEV_078324,Plug_Switch,2.45,495.3,2,9.2,0,SAFE_Benign_Activity,0
IOT_DEV_078325,Smart_Camera,2.3,504.8,6,13.5,0,SAFE_Benign_Activity,0
IOT_DEV_078326,Plug_Switch,5.12,408.4,2,6.5,0,SAFE_Benign_Activity,0
IOT_DEV_078327,Plug_Switch,1.12,582.1,5,21,0,SAFE_Benign_Activity,0
IOT_DEV_078328,Industrial_Sensor,2.06,428.8,2,23.5,0,SAFE_Benign_Activity,0
IOT_DEV_078329,Plug_Switch,5.4,413.6,3,8.3,0,SAFE_Benign_Activity,0
IOT_DEV_078330,Smart_Camera,2.67,384,3,16.5,0,SAFE_Benign_Activity,0
IOT_DEV_078331,Plug_Switch,1.51,605.9,1,24.8,2.5,SAFE_Benign_Activity,0
IOT_DEV_078332,Plug_Switch,3.69,434.5,3,9.6,0,SAFE_Benign_Activity,0
IOT_DEV_078333,Industrial_Sensor,1.07,437.8,3,23.5,0,SAFE_Benign_Activity,0
IOT_DEV_078334,Plug_Switch,11.46,517,4,20.9,0,SAFE_Benign_Activity,0
IOT_DEV_078335,Smart_Camera,4.67,486.9,3,12.5,0,SAFE_Benign_Activity,0
IOT_DEV_078336,Smart_Camera,3.17,224.4,3,18.4,0,SAFE_Benign_Activity,0
IOT_DEV_078337,Smart_Camera,8.23,664.2,3,17.2,0,SAFE_Benign_Activity,0
IOT_DEV_078338,Smart_Camera,3.41,508.4,3,15.4,0,SAFE_Benign_Activity,0
IOT_DEV_078339,Industrial_Sensor,4.71,464.1,4,20.4,0,SAFE_Benign_Activity,0
IOT_DEV_078340,Industrial_Sensor,7.92,441.7,3,7.6,0,SAFE_Benign_Activity,0
IOT_DEV_078341,Smart_Camera,3.66,477.3,3,23,0,SAFE_Benign_Activity,0
IOT_DEV_078342,Smart_Camera,2.59,457.9,3,23.9,0,SAFE_Benign_Activity,0
IOT_DEV_078343,Plug_Switch,10.89,521.9,1,9,0,SAFE_Benign_Activity,0
IOT_DEV_078344,Smart_Camera,3.68,413.3,2,11.8,0,SAFE_Benign_Activity,0
IOT_DEV_078345,Industrial_Sensor,2.89,497,4,18.8,0,SAFE_Benign_Activity,0
IOT_DEV_078346,Plug_Switch,5.62,448.1,3,22.1,0,SAFE_Benign_Activity,0
IOT_DEV_078347,Industrial_Sensor,2.11,586,4,17.2,0,SAFE_Benign_Activity,0
IOT_DEV_078348,Industrial_Sensor,3.61,284.3,7,19.4,0,SAFE_Benign_Activity,0
IOT_DEV_078349,Plug_Switch,17.38,552.8,5,16.5,0,SAFE_Benign_Activity,0
IOT_DEV_078350,Plug_Switch,2.41,588,2,7.3,0,SAFE_Benign_Activity,0
IOT_DEV_078351,Plug_Switch,1.04,605.5,4,6.8,0,SAFE_Benign_Activity,0
IOT_DEV_078352,Industrial_Sensor,8.62,402.7,2,22,0,SAFE_Benign_Activity,0
IOT_DEV_078353,Smart_Camera,2.07,592.3,3,15.2,0,SAFE_Benign_Activity,0
IOT_DEV_078354,Plug_Switch,3.91,413.7,6,13.4,0,SAFE_Benign_Activity,0
IOT_DEV_078355,Plug_Switch,5.15,416.8,3,9.9,0,SAFE_Benign_Activity,0
IOT_DEV_078356,Smart_Camera,1.98,570.3,3,5,0,SAFE_Benign_Activity,0
IOT_DEV_078357,Smart_Camera,4.7,558.9,2,12.6,0,SAFE_Benign_Activity,0
IOT_DEV_078358,Smart_Camera,9.49,629.4,7,6,0,SAFE_Benign_Activity,0
IOT_DEV_078359,Smart_Camera,10,556.1,4,19.5,0,SAFE_Benign_Activity,0
IOT_DEV_078360,Smart_Camera,4.32,557.5,5,23.1,0,SAFE_Benign_Activity,0
IOT_DEV_078361,Plug_Switch,6.93,547.9,3,23.4,0,SAFE_Benign_Activity,0
IOT_DEV_078362,Industrial_Sensor,4.39,548.9,4,6.4,0,SAFE_Benign_Activity,0
IOT_DEV_078363,Smart_Camera,3.96,456,2,14.1,0,SAFE_Benign_Activity,0
IOT_DEV_078364,Plug_Switch,8.73,363.3,3,15.8,0,SAFE_Benign_Activity,0
IOT_DEV_078365,Plug_Switch,8.4,435.4,1,20.6,1.1,SAFE_Benign_Activity,0
IOT_DEV_078366,Smart_Camera,2.63,652.9,3,13.6,0,SAFE_Benign_Activity,0
IOT_DEV_078367,Industrial_Sensor,4,456.4,1,8.2,0,SAFE_Benign_Activity,0
IOT_DEV_078368,Plug_Switch,5.31,384.6,4,21.8,0,SAFE_Benign_Activity,0
IOT_DEV_078369,Smart_Camera,1.91,488.3,3,10.2,0,SAFE_Benign_Activity,0
IOT_DEV_078370,Smart_Camera,3.71,432.6,1,14.9,0,SAFE_Benign_Activity,0
IOT_DEV_078371,Smart_Camera,3.07,461.2,1,20.9,0.8,SAFE_Benign_Activity,0
IOT_DEV_078372,Plug_Switch,4.13,653.4,1,10.4,0,SAFE_Benign_Activity,0
IOT_DEV_078373,Plug_Switch,5.49,390.2,2,20.2,0,SAFE_Benign_Activity,0
IOT_DEV_078374,Smart_Camera,8.01,564.4,3,11.6,0,SAFE_Benign_Activity,0
IOT_DEV_078375,Industrial_Sensor,9.11,486.7,1,19.3,0.6,SAFE_Benign_Activity,0
IOT_DEV_078376,Plug_Switch,17.3,525.8,6,12.2,0,SAFE_Benign_Activity,0
IOT_DEV_078377,Smart_Camera,6.71,537.3,1,24.3,2.8,SAFE_Benign_Activity,0
IOT_DEV_078378,Industrial_Sensor,2.03,484.3,1,8.2,0,SAFE_Benign_Activity,0
IOT_DEV_078379,Industrial_Sensor,5.79,566.4,2,18.1,0,SAFE_Benign_Activity,0
IOT_DEV_078380,Smart_Camera,1355.82,89.7,1,74.8,100,CRITICAL_DDoS_Active,1
IOT_DEV_078381,Plug_Switch,11.71,419.8,3,10.8,0,SAFE_Benign_Activity,0
IOT_DEV_078382,Industrial_Sensor,7.89,588.4,1,15.1,0,SAFE_Benign_Activity,0
IOT_DEV_078383,Industrial_Sensor,10.95,530.7,2,22,0,SAFE_Benign_Activity,0
IOT_DEV_078384,Plug_Switch,8.57,436,3,23.5,0,SAFE_Benign_Activity,0
IOT_DEV_078385,Industrial_Sensor,1.86,619.5,3,24.2,0,SAFE_Benign_Activity,0
IOT_DEV_078386,Plug_Switch,6.88,339.3,4,17.3,0,SAFE_Benign_Activity,0
IOT_DEV_078387,Smart_Camera,7.99,344.7,2,13.3,0,SAFE_Benign_Activity,0
IOT_DEV_078388,Industrial_Sensor,7.5,511.7,7,24.4,0,SAFE_Benign_Activity,0
IOT_DEV_078389,Industrial_Sensor,4.87,515.6,2,24.9,0,SAFE_Benign_Activity,0
IOT_DEV_078390,Smart_Camera,3.1,689.1,3,24.9,0,SAFE_Benign_Activity,0
IOT_DEV_078391,Plug_Switch,16.06,421,5,23.4,0,SAFE_Benign_Activity,0
IOT_DEV_078392,Smart_Camera,12.43,411,6,17.1,0,SAFE_Benign_Activity,0
IOT_DEV_078393,Industrial_Sensor,12.81,381.7,2,7,0,SAFE_Benign_Activity,0
IOT_DEV_078394,Industrial_Sensor,9.71,575.6,3,7.8,0,SAFE_Benign_Activity,0
IOT_DEV_078395,Industrial_Sensor,1.36,414.6,4,23.5,0,SAFE_Benign_Activity,0
IOT_DEV_078396,Plug_Switch,1.44,645.9,3,21.9,0,SAFE_Benign_Activity,0
IOT_DEV_078397,Industrial_Sensor,8.82,481.3,3,19.9,0,SAFE_Benign_Activity,0
IOT_DEV_078398,Industrial_Sensor,14.3,528,2,24.8,0,SAFE_Benign_Activity,0
IOT_DEV_078399,Smart_Camera,3.46,623.9,3,12.4,0,SAFE_Benign_Activity,0
IOT_DEV_078400,Industrial_Sensor,7.28,373,1,11.1,0,SAFE_Benign_Activity,0
IOT_DEV_078401,Industrial_Sensor,8.77,556.3,3,23.4,0,SAFE_Benign_Activity,0
IOT_DEV_078402,Plug_Switch,9.8,497.6,3,15.8,0,SAFE_Benign_Activity,0
IOT_DEV_078403,Industrial_Sensor,11.44,299.9,3,10.9,0,SAFE_Benign_Activity,0
IOT_DEV_078404,Industrial_Sensor,9.43,561.5,2,24,0,SAFE_Benign_Activity,0
IOT_DEV_078405,Plug_Switch,3.27,700.4,1,7.2,0,SAFE_Benign_Activity,0
IOT_DEV_078406,Smart_Camera,4.31,359.5,3,20.2,0,SAFE_Benign_Activity,0
IOT_DEV_078407,Plug_Switch,9.96,479.6,2,18.2,0,SAFE_Benign_Activity,0
IOT_DEV_078408,Plug_Switch,275.91,89.7,1,80.2,57.7,WARNING_Suspicious_Outbound,1
IOT_DEV_078409,Smart_Camera,4.86,453.8,2,19.6,0,SAFE_Benign_Activity,0
IOT_DEV_078410,Industrial_Sensor,6.3,643.6,1,21.4,1.3,SAFE_Benign_Activity,0
IOT_DEV_078411,Plug_Switch,4,391.9,4,20.3,0,SAFE_Benign_Activity,0
IOT_DEV_078412,Plug_Switch,2.95,284.2,2,9.4,0,SAFE_Benign_Activity,0
IOT_DEV_078413,Smart_Camera,16.68,403.1,2,10,0,SAFE_Benign_Activity,0
IOT_DEV_078414,Industrial_Sensor,13.18,328.8,4,12.5,0,SAFE_Benign_Activity,0
IOT_DEV_078415,Smart_Camera,2.4,467.8,2,7.9,0,SAFE_Benign_Activity,0
IOT_DEV_078416,Industrial_Sensor,3.56,511.9,3,7.2,0,SAFE_Benign_Activity,0
IOT_DEV_078417,Plug_Switch,9.58,505.5,6,19.3,0,SAFE_Benign_Activity,0
IOT_DEV_078418,Industrial_Sensor,4.94,641.1,1,18.9,0,SAFE_Benign_Activity,0
IOT_DEV_078419,Plug_Switch,2.49,354.6,2,8.3,0,SAFE_Benign_Activity,0
IOT_DEV_078420,Industrial_Sensor,1.91,445,1,20.6,0.5,SAFE_Benign_Activity,0
IOT_DEV_078421,Industrial_Sensor,0.16,488.4,2,23.1,0,SAFE_Benign_Activity,0
IOT_DEV_078422,Plug_Switch,2.76,491.9,1,14.3,0,SAFE_Benign_Activity,0
IOT_DEV_078423,Industrial_Sensor,2.62,490.8,2,22,0,SAFE_Benign_Activity,0
IOT_DEV_078424,Smart_Camera,6.72,534.8,2,9,0,SAFE_Benign_Activity,0
IOT_DEV_078425,Smart_Camera,1,525.3,3,20.4,0,SAFE_Benign_Activity,0
IOT_DEV_078426,Industrial_Sensor,8.98,352.5,4,5.7,0,SAFE_Benign_Activity,0
IOT_DEV_078427,Smart_Camera,2.88,389.1,3,9.9,0,SAFE_Benign_Activity,0
IOT_DEV_078428,Smart_Camera,5,583.2,5,24.5,0,SAFE_Benign_Activity,0
IOT_DEV_078429,Plug_Switch,3.03,499.7,4,14.6,0,SAFE_Benign_Activity,0
IOT_DEV_078430,Industrial_Sensor,6.55,585.5,2,6.2,0,SAFE_Benign_Activity,0
IOT_DEV_078431,Plug_Switch,9.18,662,2,23,0,SAFE_Benign_Activity,0
IOT_DEV_078432,Smart_Camera,3.36,483,2,9.9,0,SAFE_Benign_Activity,0
IOT_DEV_078433,Industrial_Sensor,2.69,761.8,3,20.5,0,SAFE_Benign_Activity,0
IOT_DEV_078434,Smart_Camera,3.65,541.5,3,17.1,0,SAFE_Benign_Activity,0
IOT_DEV_078435,Industrial_Sensor,7.08,332.7,5,23.3,0,SAFE_Benign_Activity,0
IOT_DEV_078436,Industrial_Sensor,5.26,589.2,4,5.2,0,SAFE_Benign_Activity,0
IOT_DEV_078437,Industrial_Sensor,3.31,580.7,3,24.2,0,SAFE_Benign_Activity,0
IOT_DEV_078438,Industrial_Sensor,14.06,437.1,1,23.1,3,SAFE_Benign_Activity,0
IOT_DEV_078439,Smart_Camera,2.44,407.9,3,9.8,0,SAFE_Benign_Activity,0
IOT_DEV_078440,Plug_Switch,15.41,499.6,1,20.2,1.7,SAFE_Benign_Activity,0
IOT_DEV_078441,Industrial_Sensor,1.6,513.3,2,23,0,SAFE_Benign_Activity,0
IOT_DEV_078442,Industrial_Sensor,12.17,586.3,4,16.4,0,SAFE_Benign_Activity,0
IOT_DEV_078443,Industrial_Sensor,6.5,452.9,5,15.4,0,SAFE_Benign_Activity,0
IOT_DEV_078444,Smart_Camera,0.92,369.7,3,15.6,0,SAFE_Benign_Activity,0
IOT_DEV_078445,Smart_Camera,3.56,580,4,7.8,0,SAFE_Benign_Activity,0
IOT_DEV_078446,Industrial_Sensor,5.51,614.6,3,17.4,0,SAFE_Benign_Activity,0
IOT_DEV_078447,Industrial_Sensor,5.45,448.3,2,14.9,0,SAFE_Benign_Activity,0
IOT_DEV_078448,Industrial_Sensor,10.51,405.1,4,23,0,SAFE_Benign_Activity,0
IOT_DEV_078449,Smart_Camera,6.67,488.6,4,17.7,0,SAFE_Benign_Activity,0
IOT_DEV_078450,Industrial_Sensor,4.54,291.1,3,23.9,0,SAFE_Benign_Activity,0
IOT_DEV_078451,Plug_Switch,7.29,363.6,3,18.2,0,SAFE_Benign_Activity,0
IOT_DEV_078452,Plug_Switch,1.86,636.3,3,7.1,0,SAFE_Benign_Activity,0
IOT_DEV_078453,Smart_Camera,2.32,563.7,1,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_078454,Industrial_Sensor,3.44,549.2,1,23.7,2.2,SAFE_Benign_Activity,0
IOT_DEV_078455,Industrial_Sensor,4.64,527.1,5,22.3,0,SAFE_Benign_Activity,0
IOT_DEV_078456,Plug_Switch,2.43,563,7,16.7,0,SAFE_Benign_Activity,0
IOT_DEV_078457,Industrial_Sensor,777.07,89.7,1,91.5,100,CRITICAL_DDoS_Active,1
IOT_DEV_078458,Plug_Switch,6.78,375,5,21.5,0,SAFE_Benign_Activity,0
IOT_DEV_078459,Industrial_Sensor,6.16,365,2,12.4,0,SAFE_Benign_Activity,0
IOT_DEV_078460,Plug_Switch,1.43,485.6,3,10.5,0,SAFE_Benign_Activity,0
IOT_DEV_078461,Plug_Switch,4.77,349.3,2,23.2,0,SAFE_Benign_Activity,0
IOT_DEV_078462,Smart_Camera,5.84,441.4,4,24,0,SAFE_Benign_Activity,0
IOT_DEV_078463,Industrial_Sensor,3.81,566.8,2,15.3,0,SAFE_Benign_Activity,0
IOT_DEV_078464,Industrial_Sensor,2.25,348.7,4,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_078465,Industrial_Sensor,6.07,433.9,2,20.3,0,SAFE_Benign_Activity,0
IOT_DEV_078466,Plug_Switch,3.07,408.6,3,17.7,0,SAFE_Benign_Activity,0
IOT_DEV_078467,Plug_Switch,3.47,500.6,3,21,0,SAFE_Benign_Activity,0
IOT_DEV_078468,Plug_Switch,6.98,421.5,3,5.6,0,SAFE_Benign_Activity,0
IOT_DEV_078469,Industrial_Sensor,17.55,592.6,4,5.5,0,SAFE_Benign_Activity,0
IOT_DEV_078470,Smart_Camera,9.14,539.2,4,15.2,0,SAFE_Benign_Activity,0
IOT_DEV_078471,Smart_Camera,5.03,463.9,1,6.8,0,SAFE_Benign_Activity,0
IOT_DEV_078472,Industrial_Sensor,2.39,568.5,5,12.8,0,SAFE_Benign_Activity,0
IOT_DEV_078473,Industrial_Sensor,3.37,473.8,2,13.7,0,SAFE_Benign_Activity,0
IOT_DEV_078474,Plug_Switch,2.07,598.5,3,11.2,0,SAFE_Benign_Activity,0
IOT_DEV_078475,Smart_Camera,393.21,89.7,1,81,69.8,WARNING_Suspicious_Outbound,1
IOT_DEV_078476,Smart_Camera,7.13,605.2,1,6.9,0,SAFE_Benign_Activity,0
IOT_DEV_078477,Smart_Camera,2.1,497.7,4,12.7,0,SAFE_Benign_Activity,0
IOT_DEV_078478,Industrial_Sensor,10.97,489.2,4,16.1,0,SAFE_Benign_Activity,0
IOT_DEV_078479,Plug_Switch,4.96,459.3,2,6.5,0,SAFE_Benign_Activity,0
IOT_DEV_078480,Plug_Switch,11.11,577.7,3,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_078481,Plug_Switch,7.36,384.8,2,18.6,0,SAFE_Benign_Activity,0
IOT_DEV_078482,Industrial_Sensor,6.04,522,3,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_078483,Smart_Camera,5.61,586.5,2,5.1,0,SAFE_Benign_Activity,0
IOT_DEV_078484,Industrial_Sensor,4.58,652.4,3,5.7,0,SAFE_Benign_Activity,0
IOT_DEV_078485,Industrial_Sensor,6.33,589.6,4,12.6,0,SAFE_Benign_Activity,0
IOT_DEV_078486,Smart_Camera,13.03,544,4,12.6,0,SAFE_Benign_Activity,0
IOT_DEV_078487,Smart_Camera,1.74,360.8,2,16.6,0,SAFE_Benign_Activity,0
IOT_DEV_078488,Industrial_Sensor,7.69,539.8,3,12.2,0,SAFE_Benign_Activity,0
IOT_DEV_078489,Smart_Camera,13.6,539.6,2,6.9,0,SAFE_Benign_Activity,0
IOT_DEV_078490,Plug_Switch,4.47,474.5,6,24.7,0,SAFE_Benign_Activity,0
IOT_DEV_078491,Smart_Camera,1.12,520.6,6,10.2,0,SAFE_Benign_Activity,0
IOT_DEV_078492,Smart_Camera,11.52,484.7,2,13.1,0,SAFE_Benign_Activity,0
IOT_DEV_078493,Industrial_Sensor,3.13,522.9,2,19.3,0,SAFE_Benign_Activity,0
IOT_DEV_078494,Smart_Camera,10.21,459.4,3,17.2,0,SAFE_Benign_Activity,0
IOT_DEV_078495,Industrial_Sensor,3.5,591.1,1,15.4,0,SAFE_Benign_Activity,0
IOT_DEV_078496,Industrial_Sensor,12.52,319.6,8,11.7,0,SAFE_Benign_Activity,0
IOT_DEV_078497,Plug_Switch,2.59,545.1,3,23,0,SAFE_Benign_Activity,0
IOT_DEV_078498,Industrial_Sensor,7.95,468.9,2,7.4,0,SAFE_Benign_Activity,0
IOT_DEV_078499,Industrial_Sensor,11.24,496.6,4,16.4,0,SAFE_Benign_Activity,0
IOT_DEV_078500,Industrial_Sensor,5.59,516,2,17.4,0,SAFE_Benign_Activity,0
IOT_DEV_078501,Smart_Camera,0.8,602.5,2,12.1,0,SAFE_Benign_Activity,0
IOT_DEV_078502,Industrial_Sensor,19.97,458.1,5,12.5,0,SAFE_Benign_Activity,0
