Device_ID,threat_score,predicted_compromise,threat_category
IOT_DEV_026978,0.00020234358864696216,0,Low Threat
IOT_DEV_075538,7.063722587905333e-05,0,Low Threat
IOT_DEV_073978,0.9964607719906882,1,High Threat
IOT_DEV_002241,0.0001228512036747857,0,Low Threat
IOT_DEV_039183,0.00010509338725674257,0,Low Threat
IOT_DEV_042868,0.000500251776005738,0,Low Threat
IOT_DEV_032530,0.0004346867362174549,0,Low Threat
IOT_DEV_054867,0.00043204761109553644,0,Low Threat
IOT_DEV_040738,0.00026596574647901955,0,Low Threat
IOT_DEV_012256,0.0002617367361435378,0,Low Threat
IOT_DEV_032673,0.0001007527634001608,0,Low Threat
IOT_DEV_069146,0.0001620436640001969,0,Low Threat
IOT_DEV_062252,3.638280634797484e-05,0,Low Threat
IOT_DEV_059581,0.00032419528738907363,0,Low Threat
IOT_DEV_040075,0.00016218927506016348,0,Low Threat
IOT_DEV_062567,0.0002517899962650985,0,Low Threat
IOT_DEV_018145,4.391271135633172e-05,0,Low Threat
IOT_DEV_026726,0.00028110659628458187,0,Low Threat
IOT_DEV_046383,0.0002856544836840998,0,Low Threat
IOT_DEV_069881,0.00011144459279943863,0,Low Threat
IOT_DEV_005432,0.0001978592866044163,0,Low Threat
IOT_DEV_026160,0.0005612778446672516,0,Low Threat
IOT_DEV_051807,5.515076549154334e-05,0,Low Threat
IOT_DEV_067847,0.00021271978733386704,0,Low Threat
IOT_DEV_062802,0.0004473201254808254,0,Low Threat
IOT_DEV_067513,9.326041791725982e-05,0,Low Threat
IOT_DEV_045678,0.0005193295356596863,0,Low Threat
IOT_DEV_018426,0.0002423531440479337,0,Low Threat
IOT_DEV_045032,0.00033596880855971795,0,Low Threat
IOT_DEV_034345,0.9978335816864797,1,High Threat
IOT_DEV_023738,8.177278991328564e-05,0,Low Threat
IOT_DEV_069559,0.00018348152185814834,0,Low Threat
IOT_DEV_005367,0.00019714737129095222,0,Low Threat
IOT_DEV_032782,0.0005247460580179841,0,Low Threat
IOT_DEV_020797,0.00014098433526797647,0,Low Threat
IOT_DEV_061570,0.0005180058763813515,0,Low Threat
IOT_DEV_007626,7.197755284704571e-05,0,Low Threat
IOT_DEV_036850,0.000136586438182532,0,Low Threat
IOT_DEV_067150,0.00017786672304451003,0,Low Threat
IOT_DEV_014601,0.00015576234272720522,0,Low Threat
IOT_DEV_052428,9.044678245075238e-05,0,Low Threat
IOT_DEV_079579,0.0003639134744736964,0,Low Threat
IOT_DEV_067877,0.000551971347260349,0,Low Threat
IOT_DEV_033353,0.00017174989766406332,0,Low Threat
IOT_DEV_042023,7.398456971315658e-05,0,Low Threat
IOT_DEV_033073,8.240737591431934e-05,0,Low Threat
IOT_DEV_036931,4.581584423814768e-05,0,Low Threat
IOT_DEV_043574,0.00010079310740386978,0,Low Threat
IOT_DEV_046293,0.0006466758535091608,0,Low Threat
IOT_DEV_047152,0.00014867624378602962,0,Low Threat
IOT_DEV_003875,0.00038647276364151944,0,Low Threat
IOT_DEV_006836,0.0001349257758148741,0,Low Threat
IOT_DEV_076108,0.00017309071626788196,0,Low Threat
IOT_DEV_026345,0.0001302304577582582,0,Low Threat
IOT_DEV_066842,0.0002650320369635497,0,Low Threat
IOT_DEV_075021,0.00014018729265314388,0,Low Threat
IOT_DEV_042105,0.0004646502161741738,0,Low Threat
IOT_DEV_079349,0.00011636499385522875,0,Low Threat
IOT_DEV_036790,0.0002889300776810238,0,Low Threat
IOT_DEV_027593,0.0002290619511514992,0,Low Threat
IOT_DEV_048891,0.00041838009072405467,0,Low Threat
IOT_DEV_011098,0.00031056687010813666,0,Low Threat
IOT_DEV_072443,9.687514135200945e-05,0,Low Threat
IOT_DEV_028552,0.00017221011629381004,0,Low Threat
IOT_DEV_044162,6.484471967363466e-05,0,Low Threat
IOT_DEV_012001,0.00020117036294998344,0,Low Threat
IOT_DEV_050352,0.00026267704739711483,0,Low Threat
IOT_DEV_064233,0.0001258353571967388,0,Low Threat
IOT_DEV_000401,0.0001763666719494335,0,Low Threat
IOT_DEV_048372,0.00018184253442839665,0,Low Threat
IOT_DEV_005942,0.0001527772051780991,0,Low Threat
IOT_DEV_004281,9.493763192454378e-05,0,Low Threat
IOT_DEV_036860,0.0001860225373431946,0,Low Threat
IOT_DEV_057990,0.00017773371397743548,0,Low Threat
IOT_DEV_040156,0.00025612196722022513,0,Low Threat
IOT_DEV_028514,0.00035380536445544125,0,Low Threat
IOT_DEV_026062,6.205485857579869e-05,0,Low Threat
IOT_DEV_059957,5.44885174683401e-05,0,Low Threat
IOT_DEV_029480,0.00017184632417103468,0,Low Threat
IOT_DEV_010036,3.1044051853757605e-05,0,Low Threat
IOT_DEV_016963,0.00018520588730958486,0,Low Threat
IOT_DEV_001898,0.00035232983058743376,0,Low Threat
IOT_DEV_010926,0.00011089145687427342,0,Low Threat
IOT_DEV_024343,0.00012458646790763605,0,Low Threat
IOT_DEV_073735,0.0007069368180804045,0,Low Threat
IOT_DEV_077255,0.00045533257813501764,0,Low Threat
IOT_DEV_050276,0.00021448136585070196,0,Low Threat
IOT_DEV_004222,0.00016687681856919137,0,Low Threat
IOT_DEV_032396,0.00045546181186039276,0,Low Threat
IOT_DEV_023519,7.852102104015547e-05,0,Low Threat
IOT_DEV_016702,5.6797916428428056e-05,0,Low Threat
IOT_DEV_043199,0.00021628307478431183,0,Low Threat
IOT_DEV_008565,0.00011899627146947092,0,Low Threat
IOT_DEV_051419,0.0002978539469583255,0,Low Threat
IOT_DEV_029945,0.00032291825704296835,0,Low Threat
IOT_DEV_045430,0.00025437077314923855,0,Low Threat
IOT_DEV_060944,7.51357434458291e-05,0,Low Threat
IOT_DEV_014968,0.00021216023061072765,0,Low Threat
IOT_DEV_033694,0.00045466805375674854,0,Low Threat
IOT_DEV_023304,4.3253154254045166e-05,0,Low Threat
IOT_DEV_021790,8.475037200253953e-05,0,Low Threat
IOT_DEV_024014,0.00020698603185913744,0,Low Threat
IOT_DEV_060845,0.000492048752319392,0,Low Threat
IOT_DEV_044422,0.00020039518556340177,0,Low Threat
IOT_DEV_014778,0.00012685143774272505,0,Low Threat
IOT_DEV_014168,0.00010117596627868606,0,Low Threat
IOT_DEV_050534,0.00015323342730439322,0,Low Threat
IOT_DEV_074094,0.0001337671030744105,0,Low Threat
IOT_DEV_066111,0.000150228307843936,0,Low Threat
IOT_DEV_002902,0.00010611721977379732,0,Low Threat
IOT_DEV_051094,0.00023286562889549808,0,Low Threat
IOT_DEV_022003,0.00023417465600583787,0,Low Threat
IOT_DEV_062795,8.07740895632522e-05,0,Low Threat
IOT_DEV_058653,0.00018792200794266652,0,Low Threat
IOT_DEV_061871,5.5588001111205336e-05,0,Low Threat
IOT_DEV_037062,0.00013168614754073186,0,Low Threat
IOT_DEV_063560,0.9763233884554163,1,High Threat
IOT_DEV_008162,0.00012076609948350733,0,Low Threat
IOT_DEV_049799,0.00030061230258375825,0,Low Threat
IOT_DEV_006686,0.0016326962128804105,0,Low Threat
IOT_DEV_045250,0.00027119034988864945,0,Low Threat
IOT_DEV_042992,9.040387389415132e-05,0,Low Threat
IOT_DEV_020623,0.0002487891641723121,0,Low Threat
IOT_DEV_059044,3.199951969548502e-05,0,Low Threat
IOT_DEV_030631,0.0001565395023373684,0,Low Threat
IOT_DEV_076277,0.00017148466823886695,0,Low Threat
IOT_DEV_001806,9.517766220497873e-05,0,Low Threat
IOT_DEV_019294,7.05635804146398e-05,0,Low Threat
IOT_DEV_024421,0.00013043398171396907,0,Low Threat
IOT_DEV_064604,6.827721239302501e-05,0,Low Threat
IOT_DEV_006684,7.01677679107559e-05,0,Low Threat
IOT_DEV_022367,0.9758118740525318,1,High Threat
IOT_DEV_041655,0.0002315718670090043,0,Low Threat
IOT_DEV_067983,0.0004142579509216105,0,Low Threat
IOT_DEV_016444,0.00017806094033550048,0,Low Threat
IOT_DEV_062438,0.0006844597560861895,0,Low Threat
IOT_DEV_073549,0.00022123995692596073,0,Low Threat
IOT_DEV_015944,7.153765077122981e-05,0,Low Threat
IOT_DEV_041961,6.486762876624365e-05,0,Low Threat
IOT_DEV_041066,9.805411828631533e-05,0,Low Threat
IOT_DEV_013109,0.0002128366875741583,0,Low Threat
IOT_DEV_027405,8.921095976915411e-05,0,Low Threat
IOT_DEV_067778,0.00022509784442036667,0,Low Threat
IOT_DEV_077537,0.000491361145152499,0,Low Threat
IOT_DEV_059673,8.003224100809278e-05,0,Low Threat
IOT_DEV_023300,0.00016230890754244634,0,Low Threat
IOT_DEV_005768,0.00010630909761341838,0,Low Threat
IOT_DEV_067161,0.00023647218219217294,0,Low Threat
IOT_DEV_048553,0.00014425864032621176,0,Low Threat
IOT_DEV_057530,5.897267132898853e-05,0,Low Threat
IOT_DEV_013854,0.000341566096189933,0,Low Threat
IOT_DEV_024338,0.9999975648813345,1,High Threat
IOT_DEV_061993,5.95581395271787e-05,0,Low Threat
IOT_DEV_019621,0.00011874435509258569,0,Low Threat
IOT_DEV_032379,0.00016554327218127381,0,Low Threat
IOT_DEV_065164,0.00025943579035811226,0,Low Threat
IOT_DEV_009754,5.6346503886107493e-05,0,Low Threat
IOT_DEV_011714,0.00031772446114721213,0,Low Threat
IOT_DEV_008151,7.695026313078254e-05,0,Low Threat
IOT_DEV_035995,0.00010575423741731784,0,Low Threat
IOT_DEV_036589,0.0003176810730835153,0,Low Threat
IOT_DEV_057548,8.914465105427276e-05,0,Low Threat
IOT_DEV_005074,0.0001907502897537753,0,Low Threat
IOT_DEV_033317,0.00010342302777338342,0,Low Threat
IOT_DEV_068694,9.523167315152402e-05,0,Low Threat
IOT_DEV_006570,0.0006967656204607384,0,Low Threat
IOT_DEV_024484,0.0001008286762578718,0,Low Threat
IOT_DEV_063882,0.0005031077217005701,0,Low Threat
IOT_DEV_068087,0.0002603232230691177,0,Low Threat
IOT_DEV_019803,0.00025478332781713093,0,Low Threat
IOT_DEV_028760,7.570321132584711e-05,0,Low Threat
IOT_DEV_014944,6.180553485052737e-05,0,Low Threat
IOT_DEV_027292,0.0003617186161910493,0,Low Threat
IOT_DEV_001373,0.0002336785142169243,0,Low Threat
IOT_DEV_043934,7.603710626441172e-05,0,Low Threat
IOT_DEV_057217,7.445221538115453e-05,0,Low Threat
IOT_DEV_060757,0.00014178065934036251,0,Low Threat
IOT_DEV_026019,6.32457961656647e-05,0,Low Threat
IOT_DEV_058552,0.00011293000710045087,0,Low Threat
IOT_DEV_053742,8.331700963187e-05,0,Low Threat
IOT_DEV_023265,0.00035661866263649966,0,Low Threat
IOT_DEV_077328,0.00029435381746926954,0,Low Threat
IOT_DEV_002868,0.9999928696221514,1,High Threat
IOT_DEV_049731,5.752955060802644e-05,0,Low Threat
IOT_DEV_065199,0.0002538619219328522,0,Low Threat
IOT_DEV_067020,0.0002674308918042972,0,Low Threat
IOT_DEV_037017,5.503949815432322e-05,0,Low Threat
IOT_DEV_025264,9.245412127256403e-05,0,Low Threat
IOT_DEV_042752,0.00010525517844780637,0,Low Threat
IOT_DEV_073055,7.416903335160307e-05,0,Low Threat
IOT_DEV_058528,0.0001864313261222704,0,Low Threat
IOT_DEV_034907,9.419360814674947e-05,0,Low Threat
IOT_DEV_031869,0.00022488732511260993,0,Low Threat
IOT_DEV_047443,0.0005502206032037347,0,Low Threat
IOT_DEV_013535,0.00039458412714278904,0,Low Threat
IOT_DEV_075143,4.850663670952203e-05,0,Low Threat
IOT_DEV_051060,0.00021219154944042247,0,Low Threat
IOT_DEV_044260,5.090354135951862e-05,0,Low Threat
IOT_DEV_046260,0.0001535952347577524,0,Low Threat
IOT_DEV_071090,0.00011658735098723099,0,Low Threat
IOT_DEV_011747,0.00016858885846500937,0,Low Threat
IOT_DEV_078044,0.0003237469053859742,0,Low Threat
IOT_DEV_070754,0.0003244316665676728,0,Low Threat
IOT_DEV_008195,0.00016597006902142566,0,Low Threat
IOT_DEV_056494,9.243922145109113e-05,0,Low Threat
IOT_DEV_018214,0.00018333417213587975,0,Low Threat
IOT_DEV_079743,0.00021129755686528914,0,Low Threat
IOT_DEV_045171,0.0003236331520276075,0,Low Threat
IOT_DEV_013394,0.00026013678935496307,0,Low Threat
IOT_DEV_008973,7.165394748664134e-05,0,Low Threat
IOT_DEV_066279,0.00039001395018005495,0,Low Threat
IOT_DEV_072745,5.1422786006268545e-05,0,Low Threat
IOT_DEV_058863,0.00010322883300010717,0,Low Threat
IOT_DEV_028293,0.00019853209145527165,0,Low Threat
IOT_DEV_030722,0.000614830908252942,0,Low Threat
IOT_DEV_004897,0.0002420732832520356,0,Low Threat
IOT_DEV_057740,0.0001242813696569406,0,Low Threat
IOT_DEV_032128,0.00043933966150469246,0,Low Threat
IOT_DEV_044302,0.00024118229428673912,0,Low Threat
IOT_DEV_013552,0.0002052092209170861,0,Low Threat
IOT_DEV_027025,0.00024225578960020283,0,Low Threat
IOT_DEV_016981,0.0002227628731870253,0,Low Threat
IOT_DEV_029354,0.00045834616315174027,0,Low Threat
IOT_DEV_013169,0.0001308423837352353,0,Low Threat
IOT_DEV_061096,0.00023729746773497226,0,Low Threat
IOT_DEV_003569,0.0004075871566950322,0,Low Threat
IOT_DEV_050398,0.000173100258808177,0,Low Threat
IOT_DEV_025803,0.00016672634576530933,0,Low Threat
IOT_DEV_059478,0.0006255455312384853,0,Low Threat
IOT_DEV_079763,2.974407414349443e-05,0,Low Threat
IOT_DEV_060725,0.000317621213776263,0,Low Threat
IOT_DEV_050918,0.0002605951531482312,0,Low Threat
IOT_DEV_067895,3.8299295565468354e-05,0,Low Threat
IOT_DEV_021714,0.00042949700697785193,0,Low Threat
IOT_DEV_073733,0.00012821475896534375,0,Low Threat
IOT_DEV_070079,0.00018639586001109671,0,Low Threat
IOT_DEV_036890,0.0005368793695547716,0,Low Threat
IOT_DEV_010308,0.00012301768686118629,0,Low Threat
IOT_DEV_006598,0.0003342330409052798,0,Low Threat
IOT_DEV_056815,0.0001515371427325826,0,Low Threat
IOT_DEV_006757,0.0001358946920790047,0,Low Threat
IOT_DEV_070920,0.9994269474889499,1,High Threat
IOT_DEV_023379,0.00014882358920479717,0,Low Threat
IOT_DEV_034155,0.0001167157739208477,0,Low Threat
IOT_DEV_024350,0.0002294227583372569,0,Low Threat
IOT_DEV_066765,0.00019782604892843776,0,Low Threat
IOT_DEV_068336,0.00022798839997846036,0,Low Threat
IOT_DEV_055105,5.6886131255832555e-05,0,Low Threat
IOT_DEV_036236,0.00029734788750091005,0,Low Threat
IOT_DEV_069463,0.00011259280905861642,0,Low Threat
IOT_DEV_023030,0.00023778440968260078,0,Low Threat
IOT_DEV_026464,5.602501055374146e-05,0,Low Threat
IOT_DEV_006197,0.0004544960397746471,0,Low Threat
IOT_DEV_059711,6.0542938769968185e-05,0,Low Threat
IOT_DEV_052937,0.00019108222242081917,0,Low Threat
IOT_DEV_035367,0.00015250184072100175,0,Low Threat
IOT_DEV_003496,4.945756009824988e-05,0,Low Threat
IOT_DEV_047266,0.00032155725106129343,0,Low Threat
IOT_DEV_002834,0.00011699244599418686,0,Low Threat
IOT_DEV_040231,0.00020172600936237798,0,Low Threat
IOT_DEV_051262,0.00017039834570474783,0,Low Threat
IOT_DEV_018545,0.00018569659907592117,0,Low Threat
IOT_DEV_078599,0.0002597233582799283,0,Low Threat
IOT_DEV_038049,0.0003803015426895876,0,Low Threat
IOT_DEV_023691,0.0003866742603680532,0,Low Threat
IOT_DEV_067731,8.855556708282386e-05,0,Low Threat
IOT_DEV_013722,0.0010813048133065603,0,Low Threat
IOT_DEV_073575,0.00016734620491305695,0,Low Threat
IOT_DEV_052962,0.0004894470549000678,0,Low Threat
IOT_DEV_005105,0.99999998380029,1,High Threat
IOT_DEV_025025,9.667426315458978e-05,0,Low Threat
IOT_DEV_018401,9.51641261221493e-05,0,Low Threat
IOT_DEV_009723,0.0002626358371161313,0,Low Threat
IOT_DEV_020659,9.164156734598429e-05,0,Low Threat
IOT_DEV_037936,0.00023765372963496803,0,Low Threat
IOT_DEV_029516,0.00011894290170862986,0,Low Threat
IOT_DEV_036359,0.00022735228323448648,0,Low Threat
IOT_DEV_018349,4.0962254643817736e-05,0,Low Threat
IOT_DEV_053272,9.697867629687765e-05,0,Low Threat
IOT_DEV_035544,0.0001915274091788989,0,Low Threat
IOT_DEV_067018,0.0009676382499466539,0,Low Threat
IOT_DEV_061709,0.00031093272526415584,0,Low Threat
IOT_DEV_043990,0.00018261532013263165,0,Low Threat
IOT_DEV_001371,0.00062118788360327,0,Low Threat
IOT_DEV_069713,0.0002495996171754218,0,Low Threat
IOT_DEV_057888,0.00014658340464361095,0,Low Threat
IOT_DEV_054681,0.0004985689993454275,0,Low Threat
IOT_DEV_047786,9.393497807774072e-05,0,Low Threat
IOT_DEV_009273,0.00019789800442677476,0,Low Threat
IOT_DEV_028117,0.0009222937238436968,0,Low Threat
IOT_DEV_064534,0.0001859158655866244,0,Low Threat
IOT_DEV_035937,7.762738257729506e-05,0,Low Threat
IOT_DEV_034243,0.0001340319933263236,0,Low Threat
IOT_DEV_074412,5.390522788173826e-05,0,Low Threat
IOT_DEV_046787,0.0007437753926703088,0,Low Threat
IOT_DEV_020341,0.00016384750241910787,0,Low Threat
IOT_DEV_016737,0.00012955781593386746,0,Low Threat
IOT_DEV_045129,7.87081243486579e-05,0,Low Threat
IOT_DEV_067511,0.00011624542430413434,0,Low Threat
IOT_DEV_054956,0.000135736713270955,0,Low Threat
IOT_DEV_069768,6.811586662558021e-05,0,Low Threat
IOT_DEV_043986,0.0007557136345146399,0,Low Threat
IOT_DEV_049099,8.38235273255803e-05,0,Low Threat
IOT_DEV_041073,0.00015519887711698218,0,Low Threat
IOT_DEV_067079,0.0007358851270139664,0,Low Threat
IOT_DEV_018970,0.0002020959410173806,0,Low Threat
IOT_DEV_050033,0.00023564691318462525,0,Low Threat
IOT_DEV_043590,0.0002433625018022134,0,Low Threat
IOT_DEV_069384,0.000199029321342739,0,Low Threat
IOT_DEV_012815,6.208211684981938e-05,0,Low Threat
IOT_DEV_014006,0.0006392318400919531,0,Low Threat
IOT_DEV_029827,0.00019179427406200309,0,Low Threat
IOT_DEV_046748,0.00028090272660677857,0,Low Threat
IOT_DEV_041729,3.163738554622514e-05,0,Low Threat
IOT_DEV_028554,2.7361675679930495e-05,0,Low Threat
IOT_DEV_060471,0.9993383891143606,1,High Threat
IOT_DEV_077891,6.250549117352233e-05,0,Low Threat
IOT_DEV_014001,0.000149703625953356,0,Low Threat
IOT_DEV_058331,0.00011228043572421146,0,Low Threat
IOT_DEV_009250,0.0002832141446026554,0,Low Threat
IOT_DEV_033027,5.221121078305782e-05,0,Low Threat
IOT_DEV_021526,0.00013583294914874594,0,Low Threat
IOT_DEV_079413,0.0003006300104570623,0,Low Threat
IOT_DEV_053638,0.00019658080990825135,0,Low Threat
IOT_DEV_064225,0.00012110060460286279,0,Low Threat
IOT_DEV_059282,0.0003520547787057845,0,Low Threat
IOT_DEV_008261,0.0001515015799335176,0,Low Threat
IOT_DEV_056147,0.0002622887616610679,0,Low Threat
IOT_DEV_020939,0.0006958643155189517,0,Low Threat
IOT_DEV_056875,7.328400593022118e-05,0,Low Threat
IOT_DEV_006060,0.00036375996986353287,0,Low Threat
IOT_DEV_067993,0.00020349036989530505,0,Low Threat
IOT_DEV_015360,0.00011170218641776231,0,Low Threat
IOT_DEV_069309,0.00041684582677033036,0,Low Threat
IOT_DEV_028422,0.00015946178258121,0,Low Threat
IOT_DEV_023070,0.0002075656559724027,0,Low Threat
IOT_DEV_009198,0.00019609580424178978,0,Low Threat
IOT_DEV_039272,0.00017714655177123378,0,Low Threat
IOT_DEV_010707,0.00014312568364676322,0,Low Threat
IOT_DEV_032540,8.95889658365837e-05,0,Low Threat
IOT_DEV_002494,0.000330539059150692,0,Low Threat
IOT_DEV_072446,0.0001827833148299596,0,Low Threat
IOT_DEV_030878,0.00015632471390846864,0,Low Threat
IOT_DEV_076370,0.00022400051564924956,0,Low Threat
IOT_DEV_068036,0.0005345191309819578,0,Low Threat
IOT_DEV_064245,4.567105840441382e-05,0,Low Threat
IOT_DEV_060112,0.00018800178765254145,0,Low Threat
IOT_DEV_029030,0.0001435444764681002,0,Low Threat
IOT_DEV_021001,0.00011062481112609751,0,Low Threat
IOT_DEV_023201,5.0740993432656334e-05,0,Low Threat
IOT_DEV_067320,0.0001871637434474136,0,Low Threat
IOT_DEV_003293,8.761204221597075e-05,0,Low Threat
IOT_DEV_004412,9.844663579213752e-05,0,Low Threat
IOT_DEV_079717,8.285632553179855e-05,0,Low Threat
IOT_DEV_068281,0.0006124343302581812,0,Low Threat
IOT_DEV_037331,0.00010268825807322646,0,Low Threat
IOT_DEV_065273,8.035171899788439e-05,0,Low Threat
IOT_DEV_034900,0.0001301094423675232,0,Low Threat
IOT_DEV_034915,0.0002283959829235133,0,Low Threat
IOT_DEV_073267,5.811401489813903e-05,0,Low Threat
IOT_DEV_052299,0.00011817535537403013,0,Low Threat
IOT_DEV_054877,7.02185110317268e-05,0,Low Threat
IOT_DEV_031976,6.909168681601455e-05,0,Low Threat
IOT_DEV_040961,0.9999989351210807,1,High Threat
IOT_DEV_034050,0.00013052567648923934,0,Low Threat
IOT_DEV_049979,0.9694899474535857,1,High Threat
IOT_DEV_050245,8.295420234348568e-05,0,Low Threat
IOT_DEV_045708,0.0004950844562442685,0,Low Threat
IOT_DEV_056160,0.0005066608920330871,0,Low Threat
IOT_DEV_028557,0.00016619500135258938,0,Low Threat
IOT_DEV_014580,0.00010996302924072776,0,Low Threat
IOT_DEV_062619,0.000498069213420283,0,Low Threat
IOT_DEV_032758,5.371821433736214e-05,0,Low Threat
IOT_DEV_047655,0.00012066023572199445,0,Low Threat
IOT_DEV_042159,0.0003473071198712214,0,Low Threat
IOT_DEV_050087,0.00023241344234724458,0,Low Threat
IOT_DEV_051516,0.0001715436857170752,0,Low Threat
IOT_DEV_007252,0.0003986187889017262,0,Low Threat
IOT_DEV_043718,7.275130415272686e-05,0,Low Threat
IOT_DEV_072353,5.3108799630693285e-05,0,Low Threat
IOT_DEV_037871,8.683793337839514e-05,0,Low Threat
IOT_DEV_061768,0.000511499642956499,0,Low Threat
IOT_DEV_034039,0.0002096500495045452,0,Low Threat
IOT_DEV_024809,0.00013957170015282069,0,Low Threat
IOT_DEV_077869,4.15117499295653e-05,0,Low Threat
IOT_DEV_070803,0.00015239719452649165,0,Low Threat
IOT_DEV_010603,8.474310389168968e-05,0,Low Threat
IOT_DEV_021380,0.0001159186230066397,0,Low Threat
IOT_DEV_040991,0.00010210094822533364,0,Low Threat
IOT_DEV_032529,0.00012396752881620637,0,Low Threat
IOT_DEV_060427,8.417904609228393e-05,0,Low Threat
IOT_DEV_034796,0.00012056836050429962,0,Low Threat
IOT_DEV_067172,0.00027113656618739455,0,Low Threat
IOT_DEV_055106,0.0002193051659111013,0,Low Threat
IOT_DEV_022588,0.00014404554798789734,0,Low Threat
IOT_DEV_068058,0.000263055450488006,0,Low Threat
IOT_DEV_063761,0.0003409369268294659,0,Low Threat
IOT_DEV_075584,9.150470867100028e-05,0,Low Threat
IOT_DEV_037643,0.0001685002863608628,0,Low Threat
IOT_DEV_018961,0.00015373321885373133,0,Low Threat
IOT_DEV_059942,8.691052441859719e-05,0,Low Threat
IOT_DEV_000813,7.048420777848672e-05,0,Low Threat
IOT_DEV_064775,0.0001231080379085506,0,Low Threat
IOT_DEV_057465,6.43163715427637e-05,0,Low Threat
IOT_DEV_051635,0.000320930897934933,0,Low Threat
IOT_DEV_019502,0.00022950110324211167,0,Low Threat
IOT_DEV_071825,4.068772608855526e-05,0,Low Threat
IOT_DEV_054003,0.0001746137886522622,0,Low Threat
IOT_DEV_047209,0.00015603438429793453,0,Low Threat
IOT_DEV_075645,0.0002130016290528298,0,Low Threat
IOT_DEV_068638,0.00016414908286383528,0,Low Threat
IOT_DEV_055708,0.00016895349498737645,0,Low Threat
IOT_DEV_001425,0.00011853425668630787,0,Low Threat
IOT_DEV_023972,0.00040778144636967713,0,Low Threat
IOT_DEV_066542,0.00014142785541155662,0,Low Threat
IOT_DEV_041933,7.851031106708694e-05,0,Low Threat
IOT_DEV_053971,0.00033087201552745954,0,Low Threat
IOT_DEV_070828,0.00019408182865175363,0,Low Threat
IOT_DEV_027975,0.00029024918892193253,0,Low Threat
IOT_DEV_070196,0.00025503735137363825,0,Low Threat
IOT_DEV_031265,9.193721330069054e-05,0,Low Threat
IOT_DEV_032355,0.0001152488834852907,0,Low Threat
IOT_DEV_075678,0.00025558173738185843,0,Low Threat
IOT_DEV_021549,0.00019119502445263112,0,Low Threat
IOT_DEV_000129,0.00010206394930760204,0,Low Threat
IOT_DEV_048832,0.00012075038346835334,0,Low Threat
IOT_DEV_006343,0.00015095116788941572,0,Low Threat
IOT_DEV_006872,0.0001274955252672322,0,Low Threat
IOT_DEV_031512,0.00011565955659914486,0,Low Threat
IOT_DEV_058403,6.842914703830934e-05,0,Low Threat
IOT_DEV_070056,0.00036299291114215643,0,Low Threat
IOT_DEV_028024,0.0005689164824604923,0,Low Threat
IOT_DEV_032320,0.0004404410144593538,0,Low Threat
IOT_DEV_009091,0.0002863736625743872,0,Low Threat
IOT_DEV_078365,0.000691467331075013,0,Low Threat
IOT_DEV_007927,0.00018299272397090264,0,Low Threat
IOT_DEV_045685,0.00015808498352650962,0,Low Threat
IOT_DEV_023000,7.463226565188795e-05,0,Low Threat
IOT_DEV_002438,5.512640330253848e-05,0,Low Threat
IOT_DEV_015836,0.0001793161505734044,0,Low Threat
IOT_DEV_004564,0.0002393080318978356,0,Low Threat
IOT_DEV_026946,9.513112577159895e-05,0,Low Threat
IOT_DEV_073577,0.0003776222113439405,0,Low Threat
IOT_DEV_078757,0.9999897940327086,1,High Threat
IOT_DEV_015491,0.0001880406151106304,0,Low Threat
IOT_DEV_000690,0.0006130723430112705,0,Low Threat
IOT_DEV_076269,0.00020238922487335022,0,Low Threat
IOT_DEV_016276,0.9999961326494575,1,High Threat
IOT_DEV_030500,0.0001019796549180653,0,Low Threat
IOT_DEV_060877,0.00012828753601151223,0,Low Threat
IOT_DEV_022768,0.00037880126579547033,0,Low Threat
IOT_DEV_002728,9.14795404473794e-05,0,Low Threat
IOT_DEV_005301,0.00012229337605947107,0,Low Threat
IOT_DEV_067026,9.601180889015546e-05,0,Low Threat
IOT_DEV_031964,0.00020190998173370633,0,Low Threat
IOT_DEV_061125,0.00022700649317909349,0,Low Threat
IOT_DEV_021437,0.00019053781161066288,0,Low Threat
IOT_DEV_045308,0.0002867475741845141,0,Low Threat
IOT_DEV_067433,0.0006303897721439398,0,Low Threat
IOT_DEV_065850,0.00020427013354919681,0,Low Threat
IOT_DEV_011437,0.00015741718429869236,0,Low Threat
IOT_DEV_046011,9.192379780267343e-05,0,Low Threat
IOT_DEV_069163,0.9089039936645864,1,High Threat
IOT_DEV_052311,0.00021701122591693357,0,Low Threat
IOT_DEV_051692,0.00016140156188171177,0,Low Threat
IOT_DEV_039996,0.0001642490592727754,0,Low Threat
IOT_DEV_034663,0.00015931120727592056,0,Low Threat
IOT_DEV_003909,4.3006787616263185e-05,0,Low Threat
IOT_DEV_064895,0.00045945608181293047,0,Low Threat
IOT_DEV_034240,7.043211313679947e-05,0,Low Threat
IOT_DEV_007992,0.0004530093980455403,0,Low Threat
IOT_DEV_051874,0.00015804177168082185,0,Low Threat
IOT_DEV_073647,0.00018711120438940794,0,Low Threat
IOT_DEV_014459,0.00022922989574971492,0,Low Threat
IOT_DEV_024329,0.0004579950458414193,0,Low Threat
IOT_DEV_047165,7.742865523808278e-05,0,Low Threat
IOT_DEV_073424,0.00010360501362831107,0,Low Threat
IOT_DEV_010943,0.00017168240545725123,0,Low Threat
IOT_DEV_032596,9.227347904101514e-05,0,Low Threat
